M_X,alpha,mean,rms
1360,0.02,1341.8923120520856,35.48581404420619
1360,0.023,1340.6478095647851,38.25959977761469
1360,0.022000000000000002,1340.6478098524713,38.25959950046664
1360,0.020999999999999998,1340.6478094749825,38.259599744265884
1360,0.019,1340.9751851503288,37.3022644445765
1360,0.025,1341.5596524748441,36.98290762592371
1360,0.026,1340.3527987477269,36.00076210414561
1360,0.027999999999999997,1340.352798502364,36.0007623364798
1360,0.03,1340.8845659206374,35.370629844652655
1360,0.028999999999999998,1340.3527986381353,36.00076216937885
1360,0.027,1340.3527985393675,36.000762309727484
1360,0.024,1340.6478094949337,38.259599721280765
1370,0.005,1356.129391087645,33.2371307840466
1370,0.007,1354.372427499328,32.98135620867557
1370,0.006,1354.372427477835,32.98135598648605
1370,0.008,1354.3724275107695,32.981356033809156
1370,0.009,1354.3724273932398,32.98135607860144
1370,0.012,1354.9056237013858,32.03263836037916
1370,0.011,1354.9056237320192,32.03263818744232
1370,0.01,1355.1725066677025,31.866825419723273
1370,0.013,1354.905623679444,32.0326382563663
1370,0.016999999999999998,1351.1506043928914,37.44203308312802
1370,0.016,1351.1506044925675,37.4420330372018
1370,0.015000000000000001,1351.150604163989,37.4420333672605
1370,0.014,1354.905623996919,32.03263788264319
1370,0.018,1351.1506043990448,37.442033218658686
1370,0.019,1351.1506044305831,37.44203312591703
1370,0.021,1350.412705623241,38.616698919830675
1370,0.02,1351.7026577031643,36.00899433191228
1370,0.022,1350.4127057769572,38.616698707223414
1370,0.024,1350.4127057638577,38.616698794467005
1370,0.023,1350.4127057148414,38.616698840723586
1370,0.026,1350.206719895731,36.16990274961244
1370,0.027000000000000003,1350.2067198162163,36.16990274519656
1370,0.028999999999999998,1350.2067198898853,36.16990275879502
1370,0.028,1350.2067197698202,36.1699028428061
1380,0.005,1366.1114947609767,33.39329460631296
1380,0.005999999999999999,1364.0344500008393,33.57535830167732
1370,0.025,1352.0834236379208,36.462064399612245
1380,0.007,1364.0344499880252,33.57535833602424
1380,0.009,1364.0344497512544,33.57535864276103
1380,0.011,1364.9048926135958,32.22607656120821
1380,0.011999999999999999,1364.9048926902226,32.226076707982344
1380,0.013000000000000001,1364.9048924802446,32.22607671835371
1380,0.014,1364.904892523955,32.226076545468736
1380,0.016,1360.8735367766133,37.75749540653996
1380,0.015,1365.4715446627883,31.82133416454636
1380,0.017,1360.8735364447232,37.757495710319006
1380,0.019,1360.8735367097283,37.75749554646344
1380,0.02,1361.804653390379,35.76655936267629
1380,0.018,1360.873536761289,37.757495501004186
1380,0.021,1360.4899454400045,38.51915551347336
1380,0.023,1360.4899453587734,38.51915559041735
1380,0.008,1364.0344499121763,33.57535847177536
1380,0.023999999999999997,1360.4899454379452,38.51915530037908
1380,0.01,1365.1455405502093,32.26447201424726
1380,0.022,1360.4899455267448,38.51915534314724
1380,0.025,1361.7192861789672,37.14357318240217
1380,0.027,1360.0444782572952,36.69944581810229
1380,0.029,1360.0444782140005,36.69944571234356
1380,0.028,1360.0444781169456,36.699445914614266
1380,0.03,1360.4750891514407,36.21174676048979
1390,0.006,1374.2048726365476,33.41654280671797
1380,0.026000000000000002,1360.044478125576,36.69944592270637
1390,0.007,1374.204872659226,33.416542599238966
1390,0.008,1374.2048728380807,33.416542678954436
1390,0.005,1375.920204696482,33.76656244165129
1390,0.009,1374.204872661381,33.416542636442074
1390,0.01,1375.131136601412,32.217478483182155
1390,0.011,1374.6075267112303,32.69938002464738
1390,0.012,1374.6075269616879,32.69938006083294
1390,0.014,1374.6075268362838,32.69938004424255
1390,0.016,1370.5775073270254,38.116255532083684
1390,0.018,1370.5775072753224,38.1162555140577
1390,0.015000000000000001,1370.5775070194525,38.11625584131706
1390,0.019,1370.5775072996385,38.11625569941203
1390,0.02,1371.371989587171,36.67981530912844
1390,0.025,1371.302881622392,38.00083082558461
1390,0.021,1370.703167303393,38.53735478132526
1390,0.024,1370.703167254776,38.53735473089228
1390,0.023,1370.7031672430749,38.53735464550511
1390,0.027,1369.533925312045,37.30776296627797
1390,0.029,1369.5339253279574,37.30776291659488
1390,0.028,1369.5339253757666,37.307762670173396
1390,0.022,1370.7031669982384,38.53735462180055
1390,0.026,1369.5339253940638,37.30776284674774
1400,0.006,1383.9523867024777,33.88557685621431
1400,0.005,1385.6061204217397,34.28475118587733
1390,0.013,1374.607526665185,32.69938040074008
1400,0.01,1384.723942801034,32.889878787572556
1390,0.016999999999999998,1370.5775071133849,38.11625583073726
1400,0.009,1383.9523865801373,33.885576994460514
1400,0.007,1383.9523865138967,33.885576990152344
1400,0.008,1383.9523866444176,33.88557686601247
1400,0.011000000000000001,1384.6297297968492,32.79767987336752
1400,0.012,1384.6297296647836,32.79767981768298
1400,0.013,1384.62973015502,32.797679707928935
1400,0.015,1384.9968936155904,32.272695055020016
1400,0.014,1384.6297300434223,32.79767982301078
1400,0.016,1380.4180624248747,38.68383161250381
1400,0.017,1380.4180625648596,38.68383165697379
1400,0.018,1380.4180626617617,38.683831368835286
1400,0.019,1380.4180627860605,38.68383133454612
1400,0.020999999999999998,1380.1227377146436,39.34956660125826
1400,0.022000000000000002,1380.1227376371503,39.34956663560338
1400,0.02,1381.3855759472942,36.641250071631355
1400,0.024,1380.122737511822,39.349566945386925
1400,0.023000000000000003,1380.1227374572386,39.34956689955399
1400,0.025,1381.203239979758,37.81019398159221
1400,0.026,1379.5293563788491,37.56570687477345
1400,0.027,1379.5293567067495,37.5657065806091
1400,0.028,1379.5293563597506,37.56570671587642
1400,0.029,1379.529356600928,37.565706640066104
1400,0.03,1380.1727753118223,36.7182065132462
1410,0.005,1395.108920542943,35.04236286281383
1410,0.006000000000000001,1394.030371995743,34.02224670484599
1410,0.006999999999999999,1394.0303719741012,34.022246581755695
1410,0.009,1394.0303719058359,34.02224661011851
1410,0.008,1394.0303720644588,34.022246626580504
1410,0.01,1394.5667315503656,33.22526241033262
1410,0.013,1394.4324666442644,33.14507230388428
1410,0.013999999999999999,1394.4324664240532,33.1450726058048
1410,0.012000000000000002,1394.432466465142,33.145072470360105
1410,0.015,1394.920127831648,32.615175079907104
1410,0.018,1390.1542394566327,38.91127176811073
1410,0.016999999999999998,1390.1542396246132,38.91127169740517
1410,0.011,1394.4324666529665,33.14507229036545
1410,0.019,1390.1542395371057,38.911271769980615
1410,0.02,1390.9487309035915,37.31577446688855
1410,0.016,1390.1542397914754,38.91127144957519
1410,0.022,1390.2032305858663,39.41514479991108
1410,0.024000000000000004,1390.2032305992254,39.41514477417074
1410,0.023,1390.2032309186313,39.41514441062192
1410,0.021,1390.2032307982724,39.4151444325374
1410,0.025,1390.973895067796,38.52885085137819
1410,0.026,1389.066640204257,37.774439435391024
1410,0.027,1389.0666402885415,37.774439413553
1410,0.027999999999999997,1389.0666403829284,37.7744393153004
1410,0.029,1389.0666402901575,37.77443941448372
1410,0.03,1389.8660987126457,37.07959637071195
1420,0.006,1403.5959165753056,34.48857106140057
1420,0.008,1403.5959168035774,34.48857099351301
1420,0.005,1404.9035193272175,35.58177655729296
1420,0.009,1403.5959164605974,34.48857100326138
1420,0.006999999999999999,1403.5959164978947,34.48857102110414
1420,0.01,1404.5910732403304,33.404768810032216
1420,0.011,1404.313958665269,33.24032842586562
1420,0.012,1404.3139585103852,33.240328582348816
1420,0.013999999999999999,1404.3139587152189,33.240328193191374
1420,0.013000000000000001,1404.3139587050982,33.24032842246845
1420,0.016,1400.051711052788,39.16624482292626
1420,0.015000000000000001,1400.0517110266342,39.16624482435596
1420,0.017,1400.0517111557006,39.16624460938755
1420,0.018,1400.0517110180854,39.16624483932168
1420,0.019,1400.0517110475887,39.16624466264887
1420,0.021,1400.403199200412,39.55141063272708
1420,0.02,1400.6863785994233,37.805150925018715
1420,0.022,1400.4031995603364,39.55141065031385
1420,0.022999999999999996,1400.4031998084974,39.551410364027724
1420,0.024,1400.4031997072536,39.55141032603736
1420,0.025,1401.3514612207744,38.013950233224186
1420,0.026000000000000002,1399.1880128967282,37.7272014241879
1420,0.027999999999999997,1399.1880130352233,37.72720154525894
1420,0.027000000000000003,1399.188012954212,37.7272014152455
1420,0.029,1399.1880128075481,37.72720157273105
1430,0.005,1414.994505981893,35.637805605029925
1430,0.006,1413.5114605480703,34.7139813275058
1430,0.007,1413.5114606060388,34.71398140506687
1430,0.008,1413.5114604989121,34.71398147459281
1430,0.009,1413.5114607440942,34.713981073933276
1430,0.014,1414.5721823858867,33.208917943294125
1430,0.013,1414.572182099672,33.20891826047224
1430,0.012,1414.572182398046,33.208918079491525
1430,0.016999999999999998,1409.737614061401,39.75700391325056
1430,0.015,1414.7342033903585,32.976200628836196
1430,0.016,1409.7376138531713,39.7570040157102
1430,0.018,1409.7376142106496,39.75700368779893
1430,0.01,1414.448641147635,33.62063202088568
1430,0.02,1410.537961863644,38.62620926240104
1430,0.023,1410.2401040518735,39.99113412944381
1430,0.022000000000000002,1410.2401039740814,39.99113410731999
1430,0.021,1410.2401042463057,39.99113363729955
1430,0.024,1410.2401038626278,39.99113415753814
1430,0.026,1408.9775777777752,38.25255054186793
1430,0.011000000000000001,1414.5721820513775,33.2089182603811
1430,0.019,1409.737614153744,39.75700376435304
1430,0.027,1408.977577563604,38.25255078786374
1430,0.028,1408.97757753744,38.25255090736028
1430,0.025,1410.8245346816022,38.53690040300177
1430,0.028999999999999998,1408.9775776017764,38.25255085165204
1430,0.03,1410.1939619995942,37.189545766965004
1440,0.005,1425.3108008093898,35.18832812285433
1440,0.006,1423.6226131026774,35.13737215014198
1440,0.007,1423.6226129690847,35.137372260555956
1440,0.009000000000000001,1423.6226130303373,35.13737208070502
1440,0.01,1424.105835969282,34.10519213688731
1440,0.008,1423.6226129219192,35.137372375614966
1440,0.012,1424.4942847581392,33.31829299703306
1440,0.011,1424.4942847216057,33.31829305653999
1440,0.014,1424.494284525085,33.31829312973656
1440,0.013,1424.4942845467247,33.318293256877546
1440,0.015000000000000001,1419.8561626960582,39.94185949953571
1440,0.016,1419.8561622202621,39.9418597692954
1440,0.017,1419.8561625771633,39.94185952489581
1440,0.018000000000000002,1419.8561626877033,39.94185950316732
1440,0.019,1419.8561626399694,39.94185958550824
1440,0.02,1421.2380548355766,37.65286741832848
1440,0.022,1420.2250258170563,40.09703990171495
1440,0.025,1421.1435364561576,38.87088954156066
1440,0.028,1419.0633689556776,38.540642279644594
1440,0.026,1419.0633689426381,38.54064194448944
1440,0.027000000000000003,1419.0633689260983,38.54064220186753
1450,0.005,1435.4433638210733,35.708380865539766
1440,0.024,1420.2250257493188,40.097040158872446
1440,0.028999999999999998,1419.0633690433351,38.540642147080135
1450,0.005999999999999999,1433.6533828455497,34.8615524360553
1450,0.007,1433.653383307519,34.86155199782088
1450,0.008,1433.653383197907,34.86155201362942
1450,0.01,1434.2617362669607,34.189970629121134
1440,0.023,1420.2250258117901,40.09703979410267
1440,0.020999999999999998,1420.225026171634,40.09703986738586
1450,0.011999999999999999,1434.4272918106485,33.53852869633485
1450,0.011,1434.427291791583,33.5385286879001
1450,0.014,1434.4272916731607,33.53852880222052
1450,0.015,1434.8017762140273,33.15766096184816
1450,0.016,1429.6993335424852,40.313598623886485
1450,0.016999999999999998,1429.6993335396226,40.31359847580301
1450,0.013000000000000001,1434.4272915880922,33.53852870502994
1450,0.019,1429.699333658494,40.31359845199935
1450,0.018000000000000002,1429.699333528138,40.313598578303456
1450,0.02,1429.9594198554366,39.05274693601136
1450,0.020999999999999998,1429.973037121282,40.326082486019835
1450,0.009000000000000001,1433.6533830437231,34.86155212811942
1450,0.022,1429.973037184117,40.32608249716596
1450,0.025,1431.4796068940907,38.06407746536653
1450,0.023,1429.9730372155234,40.32608248542803
1450,0.023999999999999997,1429.9730370745413,40.32608266300102
1450,0.027,1428.742238675689,39.34769556223773
1450,0.026000000000000002,1428.7422382813156,39.3476957979075
1450,0.028,1428.7422386477072,39.34769576343353
1450,0.03,1430.1133031205763,37.782685060334316
1460,0.008,1443.096859044217,35.59498432882505
1460,0.005,1445.2331539167549,35.71686240377854
1460,0.009000000000000001,1443.0968590937177,35.594984294706634
1460,0.007,1443.096859073404,35.59498463304545
1460,0.01,1444.2441095429328,34.40167050242875
1460,0.011,1444.0650998921628,33.906872553523876
1460,0.012,1444.0650998407573,33.906872671065784
1450,0.028999999999999998,1428.7422385198895,39.34769564736643
1460,0.013000000000000001,1444.0650999603135,33.90687242979501
1460,0.006,1443.096859007821,35.59498451732671
1460,0.015,1444.888600887685,33.38447377488328
1460,0.014,1444.0651000129349,33.906872474346606
1460,0.016,1439.791539984282,40.59098347367573
1460,0.017,1439.7915401297225,40.590983243707264
1460,0.018000000000000002,1439.7915403049126,40.59098308286643
1460,0.019,1439.7915400824227,40.590983331686324
1460,0.02,1440.2590824459967,39.49757814632931
1460,0.021,1440.0643922516167,40.45712882552305
1460,0.022,1440.064392163133,40.45712886314059
1460,0.024,1440.064392171161,40.457129018272276
1460,0.023,1440.0643920805733,40.45712893558736
1460,0.025,1441.3084914377241,38.444928881874645
1460,0.026000000000000002,1438.8879004574178,38.96304418689344
1460,0.027,1438.8879007006578,38.963043836590174
1460,0.028,1438.8879002482336,38.96304422352734
1460,0.029,1438.8879001696482,38.96304428804376
1460,0.03,1439.8997588801847,38.03260765343592
1470,0.005,1454.6914598887765,36.84281484522965
1470,0.006,1453.1709920457256,35.79805876865361
1470,0.006999999999999999,1453.1709921686772,35.79805862394607
1470,0.009000000000000001,1453.1709920760504,35.798058811326364
1470,0.011000000000000001,1453.8357000978845,34.11587559986451
1470,0.008,1453.170992105773,35.79805899195551
1470,0.012,1453.835700007385,34.115875665777466
1470,0.013,1453.8357000452747,34.11587557184229
1470,0.013999999999999999,1453.8356998052502,34.11587591065456
1470,0.018000000000000002,1449.2297936600546,41.14879677622964
1470,0.016999999999999998,1449.2297937808487,41.14879657177402
1470,0.015000000000000001,1449.229794003278,41.148796515214045
1470,0.02,1450.4778866501292,39.404918086988346
1470,0.019,1449.229793835093,41.148796529512474
1470,0.01,1453.8681962698008,34.890075525691
1470,0.016,1449.2297938646007,41.148796388876384
1470,0.022000000000000002,1449.7440138833074,41.10125849502081
1470,0.021,1449.7440137853177,41.101258714594344
1470,0.023000000000000003,1449.7440137917592,41.101258531405854
1470,0.024,1449.7440140140736,41.10125847056018
1470,0.026,1448.6289174921596,39.5267545324011
1470,0.025,1450.7808762572026,39.355917959004195
1470,0.027,1448.628917485684,39.52675476452045
1470,0.027999999999999997,1448.6289175419413,39.526754628910346
1480,0.005,1464.6163718729301,36.964343663458614
1480,0.006,1462.9646335784546,36.065285755309105
1480,0.006999999999999999,1462.9646336580251,36.065285670783176
1470,0.029,1448.6289173631133,39.526754638776865
1480,0.008,1462.9646337053252,36.065285392621675
1480,0.009000000000000001,1462.9646334131064,36.06528573006688
1480,0.01,1463.8877351678775,35.16316881806231
1480,0.013,1463.7987498019313,34.12322101714524
1480,0.018000000000000002,1459.1428826452616,41.3628806017024
1480,0.017,1459.1428829995755,41.362880293763666
1480,0.013999999999999999,1463.7987500842257,34.123220867122846
1480,0.015,1464.4751683613429,33.63372397671934
1480,0.016,1459.1428830290113,41.36288032136253
1480,0.012,1463.798749661973,34.12322099419189
1480,0.02,1459.6606033954422,39.974658213566386
1480,0.011000000000000001,1463.7987500956801,34.12322087359809
1480,0.019,1459.1428826200663,41.36288063235217
1480,0.020999999999999998,1459.4805476446725,41.27731100230846
1480,0.023,1459.480547719562,41.27731075320631
1480,0.022000000000000002,1459.4805477870705,41.27731061478489
1480,0.025,1460.311795795268,39.894175513321066
1480,0.024,1459.4805477914156,41.27731071451713
